C0401|UF40247419|20251114|15:54:22|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||0687|九五無鉛汽油|3.83|28.6|110|1|110|0|0|1|0.05|0|110|0|7906
C0401|UF40247420|20251114|15:57:39|16644008|正容加油站實業有限公司|40095452|40095452|07|0||||Y||5467|九二無鉛汽油|29.52|27.1|800|1|762|0|0|1|0.05|38|800|0|
C0401|UF40247421|20251114|16:04:10|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||9437|九五無鉛汽油|3.497|28.6|100|1|100|0|0|1|0.05|0|100|0|
C0401|UF40247422|20251114|16:05:19|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||8030|九五無鉛汽油|5.231|28.6|150|1|150|0|0|1|0.05|0|150|0|
C0401|UF40247423|20251114|16:06:06|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/UE5EDUL|/UE5EDUL|N||3693|九二無鉛汽油|2.207|27.1|60|1|60|0|0|1|0.05|0|60|0|
C0401|UF40247424|20251114|16:06:59|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/5XACB8P|/5XACB8P|N||1226|九五無鉛汽油|2.801|28.6|80|1|80|0|0|1|0.05|0|80|0|
C0401|UF40247425|20251114|16:07:36|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||2221|九二無鉛汽油|3.134|27.1|85|1|85|0|0|1|0.05|0|85|0|
C0401|UF40247426|20251114|16:09:04|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/GFFGME3|/GFFGME3|N||2343|九五無鉛汽油|4.531|28.6|130|1|130|0|0|1|0.05|0|130|0|5704
C0401|UF40247427|20251114|16:09:15|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||0002|九五無鉛汽油|4.008|28.6|115|1|115|0|0|1|0.05|0|115|0|
C0401|UF40239944|20251114|16:12:47|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/BLAMKFH|/BLAMKFH|N||0647|超級柴油|11.665|25.7|300|1|300|0|0|1|0.05|0|300|0|
C0401|UF40247428|20251114|16:19:54|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||3972|九五無鉛汽油|2.434|28.6|70|1|70|0|0|1|0.05|0|70|0|
C0401|UF40247429|20251114|16:20:33|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||6024|九五無鉛汽油|3.838|28.6|110|1|110|0|0|1|0.05|0|110|0|
C0401|UF40239945|20251114|16:30:09|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||2630|超級柴油|8.575|25.7|220|1|220|0|0|1|0.05|0|220|0|
C0401|UF40247430|20251114|16:30:19|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/JG7YXJU|/JG7YXJU|N||5105|九五無鉛汽油|3.482|28.6|100|1|100|0|0|1|0.05|0|100|0|0922
C0401|UF40247431|20251114|16:31:02|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||0690|九二無鉛汽油|3.675|27.1|100|1|100|0|0|1|0.05|0|100|0|
